location_id,datetime,geometry
0000051,2021-04-21T16:58:39.000000Z,"POLYGON ((-99.81169183956818 20.290776553989144, -99.81169183956818 20.314001163599126, -99.83629698698975 20.314001163599126, -99.83629698698975 20.290776553989144, -99.81169183956818 20.290776553989144))"
0000051,2021-04-26T16:58:51.000000Z,"POLYGON ((-99.81169183956818 20.290776553989144, -99.81169183956818 20.314001163599126, -99.83629698698975 20.314001163599126, -99.83629698698975 20.290776553989144, -99.81169183956818 20.290776553989144))"
0000051,2020-07-23T00:48:57.000000Z,"POLYGON ((-99.8114597155359 20.290557453898483, -99.8114597155359 20.314220263689784, -99.83652911102203 20.314220263689784, -99.83652911102203 20.290557453898483, -99.8114597155359 20.290557453898483))"
0000051,2021-04-25T00:48:58.000000Z,"POLYGON ((-99.8114597155359 20.290557453898483, -99.8114597155359 20.314220263689784, -99.83652911102203 20.314220263689784, -99.83652911102203 20.290557453898483, -99.8114597155359 20.290557453898483))"
0000051,2020-10-21T00:48:23.000000Z,"POLYGON ((-99.8114597155359 20.29064658031096, -99.8114597155359 20.314220432170718, -99.83652911102203 20.314220432170718, -99.83652911102203 20.29064658031096, -99.8114597155359 20.29064658031096))"
0000051,2021-01-22T12:33:08.000000Z,"POLYGON ((-99.8114597155359 20.290557453898483, -99.8114597155359 20.314220263689784, -99.83652911102203 20.314220263689784, -99.83652911102203 20.290557453898483, -99.8114597155359 20.290557453898483))"
0000051,2021-01-21T17:06:19.000000Z,"POLYGON ((-99.81169183956818 20.290776553989144, -99.81169183956818 20.314001163599126, -99.83629698698975 20.314001163599126, -99.83629698698975 20.290776553989144, -99.81169183956818 20.290776553989144))"
0000051,2020-07-20T16:59:01.000000Z,"POLYGON ((-99.81169183956818 20.290776553989144, -99.81169183956818 20.314001163599126, -99.83629698698975 20.314001163599126, -99.83629698698975 20.290776553989144, -99.81169183956818 20.290776553989144))"
0000051,2020-10-18T17:03:31.000000Z,"POLYGON ((-99.81169183956818 20.290776553989144, -99.81169183956818 20.314001163599126, -99.83629698698975 20.314001163599126, -99.83629698698975 20.290776553989144, -99.81169183956818 20.290776553989144))"
0000052,2021-06-14T10:50:31.000000Z,"POLYGON ((-0.1357894008304192 39.84842247702867, -0.1357894008304192 39.871142204241764, -0.1651983548183658 39.871142204241764, -0.1651983548183658 39.84842247702867, -0.1357894008304192 39.84842247702867))"
0000052,2021-09-17T10:46:39.000000Z,"POLYGON ((-0.1357894008304192 39.84842247702867, -0.1357894008304192 39.871142204241764, -0.1651983548183658 39.871142204241764, -0.1651983548183658 39.84842247702867, -0.1357894008304192 39.84842247702867))"
0000052,2021-03-21T10:46:39.000000Z,"POLYGON ((-0.1357894008304192 39.84842247702867, -0.1357894008304192 39.871142204241764, -0.1651983548183658 39.871142204241764, -0.1651983548183658 39.84842247702867, -0.1357894008304192 39.84842247702867))"
0000052,2020-12-22T17:54:46.000000Z,"POLYGON ((-0.1354039815595088 39.8481247234703, -0.1354039815595088 39.87101028810831, -0.1650275994451776 39.87101028810831, -0.1650275994451776 39.8481247234703, -0.1354039815595088 39.8481247234703))"
0000052,2021-03-21T18:02:39.000000Z,"POLYGON ((-0.135295483738877 39.84803946464433, -0.135295483738877 39.87100885918944, -0.1651369223442934 39.87100885918944, -0.1651369223442934 39.84803946464433, -0.135295483738877 39.84803946464433))"
0000052,2021-06-20T17:54:48.000000Z,"POLYGON ((-0.1352936205121908 39.8481247234703, -0.1352936205121908 39.87101028810831, -0.1650257498186863 39.87101028810831, -0.1650257498186863 39.8481247234703, -0.1352936205121908 39.8481247234703))"
0000052,2021-09-23T18:02:23.000000Z,"POLYGON ((-0.1352936205121908 39.84803946464433, -0.1352936205121908 39.87100885918944, -0.1650257498186863 39.87100885918944, -0.1650257498186863 39.84803946464433, -0.1352936205121908 39.84803946464433))"
0000052,2020-12-16T10:54:41.000000Z,"POLYGON ((-0.1357894008304192 39.84842247702867, -0.1357894008304192 39.871142204241764, -0.1651983548183658 39.871142204241764, -0.1651983548183658 39.84842247702867, -0.1357894008304192 39.84842247702867))"
0000053,2020-09-16T00:40:26.000000Z,"POLYGON ((-98.9227306033427 19.687583778538666, -98.9227306033427 19.711336220173973, -98.94779874916811 19.711336220173973, -98.94779874916811 19.687583778538666, -98.9227306033427 19.687583778538666))"
0000053,2020-12-15T00:39:51.000000Z,"POLYGON ((-98.9227306033427 19.687583778538666, -98.9227306033427 19.711336220173973, -98.94779874916811 19.711336220173973, -98.94779874916811 19.687583778538666, -98.9227306033427 19.687583778538666))"
0000053,2021-03-18T12:25:26.000000Z,"POLYGON ((-98.9227306033427 19.687583778538666, -98.9227306033427 19.711336220173973, -98.94779874916811 19.711336220173973, -98.94779874916811 19.687583778538666, -98.9227306033427 19.687583778538666))"
0000053,2020-12-02T17:06:59.000000Z,"POLYGON ((-98.9229616607474 19.68780270887192, -98.9229616607474 19.711027318470887, -98.94747273666559 19.711027318470887, -98.94747273666559 19.68780270887192, -98.9229616607474 19.68780270887192))"
0000053,2020-09-03T16:58:49.000000Z,"POLYGON ((-98.9229616607474 19.68780270887192, -98.9229616607474 19.711027318470887, -98.94747273666559 19.711027318470887, -98.94747273666559 19.68780270887192, -98.9229616607474 19.68780270887192))"
0000053,2020-11-27T17:06:41.000000Z,"POLYGON ((-98.9229616607474 19.68780270887192, -98.9229616607474 19.711027318470887, -98.94747273666559 19.711027318470887, -98.94747273666559 19.68780270887192, -98.9229616607474 19.68780270887192))"
0000053,2021-03-17T17:00:31.000000Z,"POLYGON ((-98.9229616607474 19.68780270887192, -98.9229616607474 19.711027318470887, -98.94747273666559 19.711027318470887, -98.94747273666559 19.68780270887192, -98.9229616607474 19.68780270887192))"
0000053,2021-05-31T16:58:49.000000Z,"POLYGON ((-98.9229616607474 19.68780270887192, -98.9229616607474 19.711027318470887, -98.94747273666559 19.711027318470887, -98.94747273666559 19.68780270887192, -98.9229616607474 19.68780270887192))"
0000053,2021-06-19T00:40:27.000000Z,"POLYGON ((-98.9227306033427 19.687583778538666, -98.9227306033427 19.711336220173973, -98.94779874916811 19.711336220173973, -98.94779874916811 19.687583778538666, -98.9227306033427 19.687583778538666))"
0000054,2021-08-20T01:26:59.000000Z,"POLYGON ((139.31834443013102 35.53683418962524, 139.31834443013102 35.56005879955398, 139.28998180726057 35.56005879955398, 139.28998180726057 35.53683418962524, 139.31834443013102 35.53683418962524))"
0000054,2021-02-16T01:27:31.000000Z,"POLYGON ((139.31834443013102 35.53683418962524, 139.31834443013102 35.56005879955398, 139.28998180726057 35.56005879955398, 139.28998180726057 35.53683418962524, 139.31834443013102 35.53683418962524))"
0000054,2021-04-27T01:26:51.000000Z,"POLYGON ((139.31834443013102 35.53683418962524, 139.31834443013102 35.56005879955398, 139.28998180726057 35.56005879955398, 139.28998180726057 35.53683418962524, 139.31834443013102 35.53683418962524))"
0000054,2021-08-10T01:26:59.000000Z,"POLYGON ((139.31834443013102 35.53683418962524, 139.31834443013102 35.56005879955398, 139.28998180726057 35.56005879955398, 139.28998180726057 35.53683418962524, 139.31834443013102 35.53683418962524))"
0000054,2021-02-15T08:41:38.000000Z,"POLYGON ((139.3183961428508 35.5367910212053, 139.3183961428508 35.56010196797393, 139.28982185861565 35.56010196797393, 139.28982185861565 35.5367910212053, 139.3183961428508 35.5367910212053))"
0000054,2021-08-20T20:43:35.000000Z,"POLYGON ((139.3183961428508 35.5367910212053, 139.3183961428508 35.56010196797393, 139.28982185861565 35.56010196797393, 139.28982185861565 35.5367910212053, 139.3183961428508 35.5367910212053))"
0000054,2021-05-16T20:43:29.000000Z,"POLYGON ((139.31839714876088 35.5367910212053, 139.31839714876088 35.56010196797393, 139.28992908863069 35.56010196797393, 139.28992908863069 35.5367910212053, 139.31839714876088 35.5367910212053))"
0000054,2020-11-17T20:43:31.000000Z,"POLYGON ((139.3183961428508 35.5367910212053, 139.3183961428508 35.56010196797393, 139.28982185861565 35.56010196797393, 139.28982185861565 35.5367910212053, 139.3183961428508 35.5367910212053))"
0000054,2020-11-18T01:29:41.000000Z,"POLYGON ((139.31834443013102 35.53683418962524, 139.31834443013102 35.56005879955398, 139.28998180726057 35.56005879955398, 139.28998180726057 35.53683418962524, 139.31834443013102 35.53683418962524))"
0000055,2021-03-09T08:27:39.000000Z,"POLYGON ((31.01815397384278 27.129231967627728, 31.01815397384278 27.151951694549197, 30.992222138641495 27.151951694549197, 30.992222138641495 27.129231967627728, 31.01815397384278 27.129231967627728))"
0000055,2021-06-16T15:55:11.000000Z,"POLYGON ((31.018201254580298 27.128679002767953, 31.018201254580298 27.15207693049305, 30.992075898220797 27.15207693049305, 30.992075898220797 27.128679002767953, 31.018201254580298 27.128679002767953))"
0000055,2021-06-12T08:26:01.000000Z,"POLYGON ((31.01815397384278 27.129231967627728, 31.01815397384278 27.151951694549197, 30.992222138641495 27.151951694549197, 30.992222138641495 27.129231967627728, 31.01815397384278 27.129231967627728))"
0000055,2021-09-15T08:25:59.000000Z,"POLYGON ((31.01815397384278 27.129231967627728, 31.01815397384278 27.151951694549197, 30.992222138641495 27.151951694549197, 30.992222138641495 27.129231967627728, 31.01815397384278 27.129231967627728))"
0000055,2020-12-14T08:33:41.000000Z,"POLYGON ((31.01815397384278 27.129231967627728, 31.01815397384278 27.151951694549197, 30.992222138641495 27.151951694549197, 30.992222138641495 27.129231967627728, 31.01815397384278 27.129231967627728))"
0000055,2021-03-12T15:55:06.000000Z,"POLYGON ((31.018201254580298 27.128678179082875, 31.018201254580298 27.151989125664013, 30.992075898220797 27.151989125664013, 30.992075898220797 27.128678179082875, 31.018201254580298 27.128678179082875))"
0000055,2021-09-14T15:56:08.000000Z,"POLYGON ((31.018201254580298 27.128678179082875, 31.018201254580298 27.151989125664013, 30.992075898220797 27.151989125664013, 30.992075898220797 27.128678179082875, 31.018201254580298 27.128678179082875))"
0000055,2020-12-12T15:56:02.000000Z,"POLYGON ((31.018201254580298 27.128678179082875, 31.018201254580298 27.151989125664013, 30.992075898220797 27.151989125664013, 30.992075898220797 27.128678179082875, 31.018201254580298 27.128678179082875))"
0000056,2021-04-13T06:19:02.000000Z,"POLYGON ((-4.775538274854204 37.870747631414346, -4.775538274854204 37.89405857824184, -4.804775967030271 37.89405857824184, -4.804775967030271 37.870747631414346, -4.775538274854204 37.870747631414346))"
0000056,2021-01-11T11:14:31.000000Z,"POLYGON ((-4.775482900437204 37.87130141996505, -4.775482900437204 37.89402114712662, -4.80472059261327 37.89402114712662, -4.80472059261327 37.87130141996505, -4.775482900437204 37.87130141996505))"
0000056,2020-10-10T11:00:01.000000Z,"POLYGON ((-4.775482900437204 37.87130141996505, -4.775482900437204 37.89402114712662, -4.80472059261327 37.89402114712662, -4.80472059261327 37.87130141996505, -4.775482900437204 37.87130141996505))"
0000056,2020-07-11T06:19:01.000000Z,"POLYGON ((-4.775428555284461 37.87083478583816, -4.775428555284461 37.89405939582556, -4.804774937766014 37.89405939582556, -4.804774937766014 37.87083478583816, -4.775428555284461 37.87083478583816))"
0000056,2021-01-07T06:19:03.000000Z,"POLYGON ((-4.775428555284461 37.870747631414346, -4.775428555284461 37.89405857824184, -4.804774937766014 37.89405857824184, -4.804774937766014 37.870747631414346, -4.775428555284461 37.870747631414346))"
0000056,2020-07-12T10:56:21.000000Z,"POLYGON ((-4.775482900437204 37.87130141996505, -4.775482900437204 37.89402114712662, -4.80472059261327 37.89402114712662, -4.80472059261327 37.87130141996505, -4.775482900437204 37.87130141996505))"
0000056,2021-04-01T11:06:21.000000Z,"POLYGON ((-4.775482900437204 37.87130141996505, -4.775482900437204 37.89402114712662, -4.80472059261327 37.89402114712662, -4.80472059261327 37.87130141996505, -4.775482900437204 37.87130141996505))"
0000056,2020-10-09T06:18:18.000000Z,"POLYGON ((-4.775428555284461 37.870747631414346, -4.775428555284461 37.89405857824184, -4.804774937766014 37.89405857824184, -4.804774937766014 37.870747631414346, -4.775428555284461 37.870747631414346))"
0000057,2021-03-09T10:59:01.000000Z,"POLYGON ((1.9740704323821106 48.59607179965264, 1.9740704323821106 48.61929640996981, 1.9391701059841056 48.61929640996981, 1.9391701059841056 48.59607179965264, 1.9740704323821106 48.59607179965264))"
0000057,2021-03-12T17:40:04.000000Z,"POLYGON ((1.9741340651006958 48.596028631231974, 1.9741340651006958 48.619339578390466, 1.938973288505691 48.619339578390466, 1.938973288505691 48.596028631231974, 1.9741340651006958 48.596028631231974))"
0000057,2021-06-14T10:50:31.000000Z,"POLYGON ((1.9740704323821106 48.59607179965264, 1.9740704323821106 48.61929640996981, 1.9391701059841056 48.61929640996981, 1.9391701059841056 48.59607179965264, 1.9740704323821106 48.59607179965264))"
0000057,2021-09-14T17:40:44.000000Z,"POLYGON ((1.9741340651006958 48.596028631231974, 1.9741340651006958 48.619339578390466, 1.938973288505691 48.619339578390466, 1.938973288505691 48.596028631231974, 1.9741340651006958 48.596028631231974))"
0000057,2021-06-15T17:48:43.000000Z,"POLYGON ((1.9741340651006958 48.596028631231974, 1.9741340651006958 48.619339578390466, 1.938973288505691 48.619339578390466, 1.938973288505691 48.596028631231974, 1.9741340651006958 48.596028631231974))"
0000057,2020-12-15T06:07:10.000000Z,"POLYGON ((1.9741340651006958 48.596028631231974, 1.9741340651006958 48.619339578390466, 1.938973288505691 48.619339578390466, 1.938973288505691 48.596028631231974, 1.9741340651006958 48.596028631231974))"
0000057,2021-09-07T10:46:19.000000Z,"POLYGON ((1.9740704323821106 48.59607179965264, 1.9740704323821106 48.61929640996981, 1.9391701059841056 48.61929640996981, 1.9391701059841056 48.59607179965264, 1.9740704323821106 48.59607179965264))"
0000057,2020-12-04T11:04:29.000000Z,"POLYGON ((1.9740704323821106 48.59607179965264, 1.9740704323821106 48.61929640996981, 1.9391701059841056 48.61929640996981, 1.9391701059841056 48.59607179965264, 1.9740704323821106 48.59607179965264))"
0000058,2020-06-07T02:35:49.000000Z,"POLYGON ((120.77806253869743 36.821263345344505, 120.77806253869743 36.84398307247983, 120.74923105438978 36.84398307247983, 120.74923105438978 36.821263345344505, 120.77806253869743 36.821263345344505))"
0000058,2020-09-27T09:56:38.000000Z,"POLYGON ((120.77800793361351 36.820795575048315, 120.77800793361351 36.84393448534113, 120.74917644930585 36.84393448534113, 120.74917644930585 36.820795575048315, 120.77800793361351 36.820795575048315))"
0000058,2021-01-01T09:56:36.000000Z,"POLYGON ((120.77800793361351 36.820795575048315, 120.77800793361351 36.84393448534113, 120.74917644930585 36.84393448534113, 120.74917644930585 36.820795575048315, 120.77800793361351 36.820795575048315))"
0000058,2021-04-06T22:04:37.000000Z,"POLYGON ((120.77779828197745 36.820963858032265, 120.77779828197745 36.84376620235718, 120.74938769525093 36.84376620235718, 120.74938769525093 36.820963858032265, 120.77779828197745 36.820963858032265))"
0000058,2020-07-05T09:56:33.000000Z,"POLYGON ((120.77800793361351 36.820795575048315, 120.77800793361351 36.84393448534113, 120.74917644930585 36.84393448534113, 120.74917644930585 36.820795575048315, 120.77800793361351 36.820795575048315))"
0000058,2020-09-30T02:35:51.000000Z,"POLYGON ((120.77806253869743 36.821263345344505, 120.77806253869743 36.84398307247983, 120.74923105438978 36.84398307247983, 120.74923105438978 36.821263345344505, 120.77806253869743 36.821263345344505))"
0000058,2021-03-24T02:35:49.000000Z,"POLYGON ((120.77806253869743 36.821263345344505, 120.77806253869743 36.84398307247983, 120.74923105438978 36.84398307247983, 120.74923105438978 36.821263345344505, 120.77806253869743 36.821263345344505))"
0000058,2020-12-24T02:41:19.000000Z,"POLYGON ((120.77806253869743 36.821263345344505, 120.77806253869743 36.84398307247983, 120.74923105438978 36.84398307247983, 120.74923105438978 36.821263345344505, 120.77806253869743 36.821263345344505))"
0000059,2021-08-22T13:22:41.000000Z,"POLYGON ((-47.55156938534535 -23.456989117469696, -47.55156938534535 -23.434269391404673, -47.576175920379775 -23.434269391404673, -47.576175920379775 -23.456989117469696, -47.55156938534535 -23.456989117469696))"
0000059,2021-08-26T08:39:33.000000Z,"POLYGON ((-47.551063998598856 -23.45745575157406, -47.551063998598856 -23.434231142707592, -47.57621734552293 -23.434231142707592, -47.57621734552293 -23.45745575157406, -47.551063998598856 -23.45745575157406))"
0000059,2021-02-18T13:22:29.000000Z,"POLYGON ((-47.55156938534535 -23.456989117469696, -47.55156938534535 -23.434269391404673, -47.576175920379775 -23.434269391404673, -47.576175920379775 -23.456989117469696, -47.55156938534535 -23.456989117469696))"
0000059,2021-05-22T08:39:27.000000Z,"POLYGON ((-47.551063998598856 -23.457456887743845, -47.551063998598856 -23.43431797854109, -47.57621734552293 -23.43431797854109, -47.57621734552293 -23.457456887743845, -47.551063998598856 -23.457456887743845))"
0000059,2020-11-15T13:22:41.000000Z,"POLYGON ((-47.55156938534535 -23.456989117469696, -47.55156938534535 -23.434269391404673, -47.576175920379775 -23.434269391404673, -47.576175920379775 -23.456989117469696, -47.55156938534535 -23.456989117469696))"
0000059,2020-11-23T08:39:28.000000Z,"POLYGON ((-47.551063998598856 -23.457456887743845, -47.551063998598856 -23.43431797854109, -47.57621734552293 -23.43431797854109, -47.57621734552293 -23.457456887743845, -47.551063998598856 -23.457456887743845))"
0000059,2021-02-15T08:39:24.000000Z,"POLYGON ((-47.551062768073386 -23.45745575157406, -47.551062768073386 -23.434231142707592, -47.57612329821914 -23.434231142707592, -47.57612329821914 -23.45745575157406, -47.551062768073386 -23.45745575157406))"
0000059,2021-05-19T13:22:29.000000Z,"POLYGON ((-47.55156938534535 -23.456989117469696, -47.55156938534535 -23.434269391404673, -47.576175920379775 -23.434269391404673, -47.576175920379775 -23.456989117469696, -47.55156938534535 -23.456989117469696))"
0000060,2020-03-16T09:06:59.000000Z,"POLYGON ((27.244356286753455 42.42198639190714, 27.244356286753455 42.44521100202051, 27.213089845281797 42.44521100202051, 27.213089845281797 42.42198639190714, 27.244356286753455 42.42198639190714))"
0000060,2020-06-09T09:06:01.000000Z,"POLYGON ((27.244356286753455 42.42198639190714, 27.244356286753455 42.44521100202051, 27.213089845281797 42.44521100202051, 27.213089845281797 42.42198639190714, 27.244356286753455 42.42198639190714))"
0000060,2020-09-14T08:56:01.000000Z,"POLYGON ((27.244356286753455 42.42198639190714, 27.244356286753455 42.44521100202051, 27.213089845281797 42.44521100202051, 27.213089845281797 42.42198639190714, 27.244356286753455 42.42198639190714))"
0000060,2020-11-26T09:13:21.000000Z,"POLYGON ((27.244356286753455 42.42198639190714, 27.244356286753455 42.44521100202051, 27.213089845281797 42.44521100202051, 27.213089845281797 42.42198639190714, 27.244356286753455 42.42198639190714))"
0000060,2020-06-11T08:55:59.000000Z,"POLYGON ((27.244356286753455 42.42198639190714, 27.244356286753455 42.44521100202051, 27.213089845281797 42.44521100202051, 27.213089845281797 42.42198639190714, 27.244356286753455 42.42198639190714))"
0000060,2020-11-28T09:03:19.000000Z,"POLYGON ((27.244356286753455 42.42198639190714, 27.244356286753455 42.44521100202051, 27.213089845281797 42.44521100202051, 27.213089845281797 42.42198639190714, 27.244356286753455 42.42198639190714))"
0000060,2020-06-14T16:07:35.000000Z,"POLYGON ((27.244651024644394 42.421767291811726, 27.244651024644394 42.44543010211591, 27.2126739822302 42.44543010211591, 27.2126739822302 42.421767291811726, 27.244651024644394 42.421767291811726))"
0000060,2020-09-13T15:59:30.000000Z,"POLYGON ((27.244651253182433 42.42185641822614, 27.244651253182433 42.445430270596844, 27.21279487885282 42.445430270596844, 27.21279487885282 42.42185641822614, 27.244651253182433 42.42185641822614))"
0000060,2020-12-17T16:08:23.000000Z,"POLYGON ((27.244651024644394 42.421767291811726, 27.244651024644394 42.44543010211591, 27.2126739822302 42.44543010211591, 27.2126739822302 42.421767291811726, 27.244651024644394 42.421767291811726))"
0000060,2020-03-17T15:59:21.000000Z,"POLYGON ((27.244651024644394 42.421767291811726, 27.244651024644394 42.44543010211591, 27.2126739822302 42.44543010211591, 27.2126739822302 42.421767291811726, 27.244651024644394 42.421767291811726))"
0000061,2020-05-18T00:53:23.000000Z,"POLYGON ((-104.65625612945358 39.74189749468811, -104.65625612945358 39.76547134698148, -104.68683869680261 39.76547134698148, -104.68683869680261 39.74189749468811, -104.65625612945358 39.74189749468811))"
0000061,2020-08-10T00:53:28.000000Z,"POLYGON ((-104.65625612945358 39.74189749468811, -104.65625612945358 39.76547134698148, -104.68683869680261 39.76547134698148, -104.68683869680261 39.74189749468811, -104.65625612945358 39.74189749468811))"
0000061,2020-11-14T00:53:30.000000Z,"POLYGON ((-104.65625612945358 39.741808368274, -104.65625612945358 39.76547117850055, -104.68683869680261 39.76547117850055, -104.68683869680261 39.741808368274, -104.65625612945358 39.741808368274))"
0000061,2021-02-18T00:53:27.000000Z,"POLYGON ((-104.65625612945358 39.741808368274, -104.65625612945358 39.76547117850055, -104.68683869680261 39.76547117850055, -104.68683869680261 39.741808368274, -104.65625612945358 39.741808368274))"
0000061,2021-02-20T17:53:51.000000Z,"POLYGON ((-104.65653930137347 39.74202746836869, -104.65653930137347 39.76525207840585, -104.6865555248827 39.76525207840585, -104.6865555248827 39.74202746836869, -104.65653930137347 39.74202746836869))"
0000061,2020-11-19T17:46:31.000000Z,"POLYGON ((-104.65653930137347 39.74202746836869, -104.65653930137347 39.76525207840585, -104.6865555248827 39.76525207840585, -104.6865555248827 39.74202746836869, -104.65653930137347 39.74202746836869))"
0000061,2020-08-14T17:49:11.000000Z,"POLYGON ((-104.65653930137347 39.74202746836869, -104.65653930137347 39.76525207840585, -104.6865555248827 39.76525207840585, -104.6865555248827 39.74202746836869, -104.65653930137347 39.74202746836869))"
0000061,2020-05-21T17:49:09.000000Z,"POLYGON ((-104.65653930137347 39.74202746836869, -104.65653930137347 39.76525207840585, -104.6865555248827 39.76525207840585, -104.6865555248827 39.74202746836869, -104.65653930137347 39.74202746836869))"
0000062,2020-10-07T15:51:41.000000Z,"POLYGON ((-75.93661566615937 36.61259774609863, -75.93661566615937 36.63531747322884, -75.96474384100055 36.63531747322884, -75.96474384100055 36.61259774609863, -75.93661566615937 36.61259774609863))"
0000062,2020-07-04T15:48:19.000000Z,"POLYGON ((-75.93661566615937 36.61259774609863, -75.93661566615937 36.63531747322884, -75.96474384100055 36.63531747322884, -75.96474384100055 36.61259774609863, -75.93661566615937 36.61259774609863))"
0000062,2021-01-08T22:58:26.000000Z,"POLYGON ((-75.93582257852287 36.61195665063185, -75.93582257852287 36.63544221126083, -75.96500820354606 36.63544221126083, -75.96500820354606 36.61195665063185, -75.93582257852287 36.61195665063185))"
0000062,2020-07-05T23:06:26.000000Z,"POLYGON ((-75.93582257852287 36.61195665063185, -75.93582257852287 36.63544221126083, -75.96500820354606 36.63544221126083, -75.96500820354606 36.61195665063185, -75.93582257852287 36.61195665063185))"
0000062,2020-12-26T15:56:51.000000Z,"POLYGON ((-75.93661566615937 36.61259774609863, -75.93661566615937 36.63531747322884, -75.96474384100055 36.63531747322884, -75.96474384100055 36.61259774609863, -75.93661566615937 36.61259774609863))"
0000062,2020-10-04T22:58:29.000000Z,"POLYGON ((-75.93582257852287 36.61195665063185, -75.93582257852287 36.63544221126083, -75.96500820354606 36.63544221126083, -75.96500820354606 36.61195665063185, -75.93582257852287 36.61195665063185))"
0000062,2021-04-07T15:38:09.000000Z,"POLYGON ((-75.93661566615937 36.61259774609863, -75.93661566615937 36.63531747322884, -75.96474384100055 36.63531747322884, -75.96474384100055 36.61259774609863, -75.93661566615937 36.61259774609863))"
0000062,2021-04-02T22:58:25.000000Z,"POLYGON ((-75.93582195744642 36.61195665063185, -75.93582195744642 36.63544221126083, -75.9648982730126 36.63544221126083, -75.9648982730126 36.61195665063185, -75.93582195744642 36.61195665063185))"
0000062,2021-04-05T15:49:01.000000Z,"POLYGON ((-75.93661566615937 36.61259774609863, -75.93661566615937 36.63531747322884, -75.96474384100055 36.63531747322884, -75.96474384100055 36.61259774609863, -75.93661566615937 36.61259774609863))"
0000063,2020-08-02T13:22:39.000000Z,"POLYGON ((-44.54154499990437 -5.2635384352428, -44.54154499990437 -5.2403138260601025, -44.56471885727973 -5.2403138260601025, -44.56471885727973 -5.2635384352428, -44.54154499990437 -5.2635384352428))"
0000063,2021-02-03T13:22:31.000000Z,"POLYGON ((-44.54154499990437 -5.2635384352428, -44.54154499990437 -5.2403138260601025, -44.56471885727973 -5.2403138260601025, -44.56471885727973 -5.2635384352428, -44.54154499990437 -5.2635384352428))"
0000063,2020-05-04T13:22:29.000000Z,"POLYGON ((-44.54154499990437 -5.2635384352428, -44.54154499990437 -5.2403138260601025, -44.56471885727973 -5.2403138260601025, -44.56471885727973 -5.2635384352428, -44.54154499990437 -5.2635384352428))"
0000063,2020-10-21T13:22:39.000000Z,"POLYGON ((-44.54154499990437 -5.2635384352428, -44.54154499990437 -5.2403138260601025, -44.56471885727973 -5.2403138260601025, -44.56471885727973 -5.2635384352428, -44.54154499990437 -5.2635384352428))"
0000063,2020-05-03T08:34:23.000000Z,"POLYGON ((-44.54132654799471 -5.26375736557213, -44.54132654799471 -5.2400049243625535, -44.56502708394678 -5.2400049243625535, -44.56502708394678 -5.26375736557213, -44.54132654799471 -5.26375736557213))"
0000063,2020-07-31T08:42:21.000000Z,"POLYGON ((-44.54132654799471 -5.263757194523902, -44.54132654799471 -5.2400047533143255, -44.56502708394678 -5.2400047533143255, -44.56502708394678 -5.263757194523902, -44.54132654799471 -5.263757194523902))"
0000063,2020-11-04T08:42:24.000000Z,"POLYGON ((-44.54132654799471 -5.26375736557213, -44.54132654799471 -5.2400049243625535, -44.56502708394678 -5.2400049243625535, -44.56502708394678 -5.26375736557213, -44.54132654799471 -5.26375736557213))"
0000063,2020-04-29T13:22:41.000000Z,"POLYGON ((-44.54154499990437 -5.2635384352428, -44.54154499990437 -5.2403138260601025, -44.56471885727973 -5.2403138260601025, -44.56471885727973 -5.2635384352428, -44.54154499990437 -5.2635384352428))"
0000063,2021-02-03T08:34:27.000000Z,"POLYGON ((-44.54132654799471 -5.26375736557213, -44.54132654799471 -5.2400049243625535, -44.56502708394678 -5.2400049243625535, -44.56502708394678 -5.26375736557213, -44.54132654799471 -5.26375736557213))"
0000064,2020-05-11T01:57:01.000000Z,"POLYGON ((131.2885867167749 33.874464795348516, 131.2885867167749 33.89718452241384, 131.26139309994832 33.89718452241384, 131.26139309994832 33.874464795348516, 131.2885867167749 33.874464795348516))"
0000064,2020-08-24T01:56:59.000000Z,"POLYGON ((131.2885867167749 33.874464795348516, 131.2885867167749 33.89718452241384, 131.26139309994832 33.89718452241384, 131.26139309994832 33.874464795348516, 131.2885867167749 33.874464795348516))"
0000064,2020-11-12T01:59:19.000000Z,"POLYGON ((131.2885867167749 33.874464795348516, 131.2885867167749 33.89718452241384, 131.26139309994832 33.89718452241384, 131.26139309994832 33.874464795348516, 131.2885867167749 33.874464795348516))"
0000064,2021-02-20T01:57:09.000000Z,"POLYGON ((131.2885867167749 33.874464795348516, 131.2885867167749 33.89718452241384, 131.26139309994832 33.89718452241384, 131.26139309994832 33.874464795348516, 131.2885867167749 33.874464795348516))"
0000064,2020-08-27T09:13:58.000000Z,"POLYGON ((131.28914523887133 33.873998161223604, 131.28914523887133 33.8972227711126, 131.2613473194486 33.8972227711126, 131.2613473194486 33.873998161223604, 131.28914523887133 33.873998161223604))"
0000064,2021-03-01T21:16:43.000000Z,"POLYGON ((131.28914523887133 33.873998161223604, 131.28914523887133 33.8972227711126, 131.2613473194486 33.8972227711126, 131.2613473194486 33.873998161223604, 131.28914523887133 33.873998161223604))"
0000064,2020-11-25T21:16:46.000000Z,"POLYGON ((131.28914523887133 33.873998161223604, 131.28914523887133 33.8972227711126, 131.2613473194486 33.8972227711126, 131.2613473194486 33.873998161223604, 131.28914523887133 33.873998161223604))"
